sentence,label
Are they in cahoots with that mad biker From Leicester ?,Metaphor
to suggest that he is at death 's door,Personification
And he was innocent of murder ; she felt it in her bones.,Metaphor
"the real power behind the throne, although it does n't want it to appear that way, was of course Novell Inc.",Metaphor
now a Big Cheese in independent TV production,Metaphor
It looked like something out of the ark !,Euphemism
you would n't know about the ins and outs of what went on,Metaphor
It 's bad enoughI have to kill time in a carnival waiting for mystical spirits to solve my problems,Personification
I am sure you are all going to turn over a new leaf and make things easy for me,Metaphor
something very special to turn heads as you arrive,Metaphor
the ball is in your court,Metaphor
he has achieved this with bells on.,Metaphor
jump the gun,Euphemism
Yet more images to feast your eyes on,Metaphor
she became rich beyond her wildest dreams,Metaphor
I have an eye for championship clay court style,Metaphor
She came in that yard as white as a sheet.,Simile
Last night 's rich pickings followed hot on the heels of her big night in Brussels,Metaphor
top the bill,Metaphor
you can very often be putting more good money down the drain by chasing it up,Euphemism
click into place,Metaphor
"It should have been downhill all the way for retired Shetland Pony Selwyn, instead it turned out to be downbeat",Euphemism
A full volley will rip through the toughest regiment causing immense casualties in the blink of an eye.,Metaphor
fraud is only the tip of the iceberg,Metaphor
To add insult to injury members should be aware that the Banks are now attempting to re-write the settlement proposals,Metaphor
she could find herself in a cleft stick,Euphemism
it would cost a small fortune to equip yourself,Oxymoron
they know the score of the match,Literal
"I think he 's, you know, a tough cookie",Metaphor
I tapped my nose like solitaire was the only game in town,Metaphor
"They also failed to get an even break from the man in black, although they were ultimately undone by two goals",Metaphor
someone who knows the moor inside out,Oxymoron
You start day-dreaming just to kill time,Personification
It 's the chance they have waited for to push the envelope from the inside,Metaphor
"In spite of the worry at the back of her mind, she sat down beside her patient",Metaphor
he had high hopes for King Arthur being cut from the same cloth,Metaphor
"He 's funny alright. Yeah, he 's a laugh a minute",Metaphor
success will be achieved despite the failure of the LTA to appreciate what is needed to make the grade in world tennis today,Metaphor
there was no love lost between the trumpet player and the remaining members of the horn section,Metaphor
The music is after my own heart,Metaphor
the great and the good of 1980s British television have lined up,Metaphor
"A real character, but getting a bit long in the tooth.",Metaphor
anything from contempt and rage to inept uncertainty and fear ; once in a blue moon only,Metaphor
Analysis of bones from this desert variety shows remarkable similarity to the bone assemblage from Sweden,Literal
when he turned Vanguard from a ginger group into a party,Metaphor
They are neither fish nor fowl,Metaphor
"Do n't you pick holes in my religion, Cleg Jones",Metaphor
"With her was her bit on the side, one John Bryan.",Euphemism
"this may be a counsel of perfection, based on our chances",Metaphor
If he does n't make the grade by the end of the year then there 's no way I 'd vote for him,Metaphor
The Labour Party is a busted flush,Euphemism
they 'll find you in a ditch one night all blue in the face.,Metaphor
was there a conspiracy of silence here ?,Metaphor
she saw the icing on the cake and was excited,Literal
Attempts to put the frighteners on is an expected part of an election campaign,Metaphor
A little bird told me they settled for around £ 2.,Personification
if they are to cut a deal,Metaphor
You look fresh as a daisy which is more than can be said for the rest of us,Simile
Lets get down to brass tacks ; to get in to the place you have 2 options.,Metaphor
Blackburn wants to jump ship,Metaphor
an elaborate video system to monitor what his tenants get up to behind closed doors,Metaphor
claim to fame,Metaphor
"I would sweat like a pig from the effort, after each session I would go home and have a really long soak in the bath.",Simile
too close to call,Metaphor
A call of nature interrupted my pleasure,Euphemism
Play your cards right and I can get you into the Le Roi René,Metaphor
any dog worth his salt would bite open a handbag to get to the chocolate,Metaphor
She felt awkward as he caught her star and felt herself going red as a beetroot !,Simile
I suspected that suits you down to the ground,Metaphor
in the long term they will kill the goose that lays the golden egg,Metaphor
it makes matters worse to jump down his throat,Euphemism
they quite like the challenge of being thrown in and sink or swim,Metaphor
fate was about to take a hand in the outcome of the championship,Metaphor
"That 's the plot in cut and dried form, though there 's the added twist by Keaton",Metaphor
It is only fit for a widow that wishes to keep body and soul together,Metaphor
hey just kept a clean sheet in the last game,Metaphor
since the State is unwilling to go the distance alone,Euphemism
Now a thunder-clap fell out of a clear sky,Literal
"It must be served hot and double cream is compulsory ! In for a penny, in for a pound.",Parallelism
who haphazardly turn up on the off-chance,Metaphor
They fail year in year out for decades,Parallelism
I try too hard to steal the show and shock by saying things like masturbate,Metaphor
"Do n't you ever lay a finger on me again, or, so help me, I 'll see you live to regret it",Metaphor
eat your heart out if you want to,Metaphor
a day of reckoning will come when the issue has to be faced again,Metaphor
my hobby is driving my girlfriend round the bend,Euphemism
she was portrayed as having a heart of oak,Metaphor
It 's a silver lining the Chancellor desperately needs amidst the current spate of doom and gloom,Metaphor
the portrayal of Scotland as being out on a limb from the rest of Britain,Metaphor
the supplied aerial is not much cop,Euphemism
the Liberal Democrats say it 's a two horse race,Metaphor
We found ourselves on the bottom doing a 30 metre gentle drift dive with the shot gently bumping along the bottom,Literal
go under the hammer,Metaphor
Steve Jobs is obviously a glutton for punishment,Metaphor
"We shall be first among equals, he told her",Metaphor
"tenants are n't as thick on the ground as normal, a number have looked at CADCAM",Metaphor
insufficient cash is often the reason campaigns go belly up,Euphemism
She realised that she lacked the requisite qualities and threw in the towel.,Euphemism
Sometimes you have to be cruel to be kind,Paradox
he arrives at the top as cool as a cucumber,Simile
a chip on your shoulder,Euphemism
like the deuce,Simile
"Do n't play games, Phena, I 'm not in the mood !",Metaphor
Soon after I was sick as a dog.,Simile
wanting to kick over the traces of convention and conformity,Metaphor
As the family had to accept that Ollie was top dog,Metaphor
as with all projects where the solution has n't come as quick as a flash,Simile
what to do to be less like a fish out of water,Simile
"we need new ways to do this, to chew the fat",Metaphor
There was something for everyone with us beginners proving that we have two left feet,Euphemism
hit the nail on the head,Metaphor
in the fast lane,Metaphor
they talk dirty to you for however long you can afford,Euphemism
It looks as though we 'll enter the New Year on the crest of a wave,Metaphor
Put it in the palm of your hand,Literal
I can touch base with a few old buddies,Metaphor
The ebb and flow of Scottish Nationalism,Metaphor
I have the hots for his sister Chloe,Metaphor
