sentence,label
"Williams, in his finest hour for the All Whites, fired over a superb drop goal",Metaphor
Well that 's part one done and dusted,Metaphor
I am taken aback and humbled by the amount of thoughtful responses,Metaphor
Their products are clearly in a league of their own,Metaphor
blot your copybook,Euphemism
from the bottom of my heart,Metaphor
they 'll certainly break the ice at parties,Metaphor
"If we jump the gun and point a finger at Stefan Werner without sufficient evidence, that 'll be bad",Metaphor
A wall goes down from the road straight as a die,Simile
"I saw a great opportunity to get in on the ground floor, and make money by gaining competitive advantage",Metaphor
going ahead in burning of our finite natural gas resources like there is no tomorrow,Simile
"After years of GCSE students telling me their problems, the boot is on the other foot.",Metaphor
its reputation for making hard-headed business decisions is so much hot air,Metaphor
"Tell me about it, get it off your chest",Metaphor
because it was raining like cats and dogs and everyone was delayed,Metaphor
Some of the places we visited would appear on first sight to be as different as chalk and cheese,Simile
that was after doing a big deal with Oracle Corp on its manufacturing software,Metaphor
How on earth can Kenny Shields sweat blood again.,Metaphor
"in the final analysis, though the TUC lost some credibility and membership",Metaphor
It is difficult to break new ground in this field,Metaphor
try to be a little less holier than thou,Metaphor
"we do n't want to look work-shy, and because we want to keep up with the Joneses",Metaphor
"Barring a change of heart by Col Gaddafi, there seems no chance of avoiding the imposition",Metaphor
Pioneering research dismissed as a FALSE dawn,Metaphor
Sladen makes up for Tom being away with the fairies,Euphemism
"Her happy hunting-ground for the grotesque was among the""non-U ''",Metaphor
"It costs an arm and a leg, but for the amount used this is not a problem",Metaphor
"Gent led Crabtree by a canvas at the Barrier, the wind has died down at water level again",Metaphor
the band became a figure of fun in the music Press,Euphemism
you really have to put your foot down on the matter,Metaphor
Will you make a habit of running your galleys on the rocks,Euphemism
It needs a heart of stone not to sympathise with a figure in this predicament,Metaphor
Devon is always a happy hunting ground for Pipe,Metaphor
Even the club 's own supporters now prefer to bury their frustration and go for broke,Euphemism
Getting it out of him is like getting blood out of a stone.,Simile
it will help you find your feet again at your own pace,Metaphor
more so for even considering allowing you to take the fall for missing money,Metaphor
Attempts to put the frighteners on is an expected part of an election campaign,Metaphor
the girls are proud to announce that they have a bun in the oven,Metaphor
Needless to say he spoke with forked tongue,Euphemism
who haphazardly turn up on the off-chance,Metaphor
they could n't eat humble pie and be seen to change their minds,Metaphor
try to cut your teeth in the new WWE,Metaphor
We 've put the cat among the pigeons,Euphemism
it did not quite live up to the hype,Metaphor
You seem unsettled. No... just pressed for time,Metaphor
"The""good""child will often tell tales on the naughty one under the guise of helping the parents know what is going on",Euphemism
"The Alpha 2 processor is one of the newest generation of all-singing, all-dancing sound tools",Metaphor
"When I touched him on the shoulder and warned him to come quietly with us, he answered us as bold as brass",Simile
The whole thing was not much cop,Euphemism
they turn out to have feet of clay,Euphemism
Some packed like sardines in slow moving Lorries.,Simile
To trade in a heavyweight world market Britain must think big.,Metaphor
Diana was struggling to keep her head above water,Metaphor
Mr. Stead is rather self-willed and prone at times to kick over the traces of the Liberal party,Metaphor
it was your own governments that cast Russia under the heel of German Imperialism,Metaphor
"His parents, who ran a small publishing company, literally bet the farm helping their son release Eragon",Metaphor
Evan and Joe lock horns,Metaphor
I have a bone to pick with enthusiasts,Euphemism
I remember fondly the days when we were all tickled pink,Metaphor
all of a sudden his face just goes all long and white as a ghost.,Simile
when members of the Commons enjoyed a golden age of independence,Metaphor
the two-layer versions with separate linings win hands down on versatility and packability,Metaphor
I take it there 's no love lost between you two,Metaphor
Dr Howard will be available to give help to anyone wanting to kick the habit,Metaphor
slice of the pie,Metaphor
I 'm as dry as dust,Simile
it would be a leap in the dark surely,Metaphor
A fragmented system can require clients to jump through hoops,Metaphor
You had the audience in the palm of your hand,Metaphor
She 'll make mincemeat of them in no time,Metaphor
Watching that movie for her is like watching paint dry,Simile
Put your foot down further and switch that siren back on,Literal
the dyed-in-the-wool western region sales manager who 's had enough,Metaphor
"it has been hard to draw the line between issues that are essentially""characteristics of policy""and others",Metaphor
we 've unfriends enough would jump at the chance,Metaphor
everyone competed to be holier than thou,Metaphor
he will tell at the drop of a hat the story of his childhood promise,Metaphor
"they were practical, part of the furniture and so we wore the same one for all occasions",Euphemism
Analysis of bones from this desert variety shows remarkable similarity to the bone assemblage from Sweden,Literal
I would take over and run the show,Metaphor
get your feet wet,Metaphor
Yes that 's the naked truth,Personification
he is a lazy creature of habit,Metaphor
Funny I 've got a sweet tooth,Metaphor
she can get her hands dirty by doing a bit of practicals,Metaphor
it was a cut above the average village manor,Metaphor
"If the Socialists win the election, they too will have to bite the bullet.",Metaphor
move mountains,Metaphor
they gave a traditional half-a-loaf welcome,Metaphor
That break with Stalin did not drop out of a clear sky,Metaphor
the high and mighty only appear so because we are on our knees,Metaphor
Anna came in with a face like thunder.,Simile
it would make mincemeat of the fiduciary duty,Metaphor
people were out for the count,Euphemism
defending an accusation is just not worth the candle,Metaphor
quick as a flash came the answer.,Simile
Stevie and I are going to put our heads together to try and reconstruct them,Metaphor
there 's no doubt that a well-groomed image will win hands down when it comes to first impressions,Metaphor
Eating the crap will never make me happy in the long run,Metaphor
they were made in the heat of the moment,Metaphor
Pascoe was drinking whisky to take the edge off it,Metaphor
USA navy and airforce would make mincemeat of any tinpot operation,Metaphor
"Do n't underestimate this club, or you 'll be left with egg on your face",Euphemism
we had it straight from the horse 's mouth,Metaphor
It looked like something out of the ark !,Euphemism
The vibration was strong. She could feel it in her bones,Literal
Les Stocker in his element -- talking about hedgehogs,Metaphor
trying to rationalize their responses to texts which hit below the belt,Euphemism
some looked like nothing on earth,Metaphor
I do not feel quite like a fish out of water in a legislative assembly,Simile
Darlington were down and out a minute later when Mark McGhee crossed from the right,Metaphor
so far the investigation has drawn a blank.,Metaphor
a bag of tricks,Metaphor
England 's score of 208 gives them a fighting chance,Metaphor
